word;classes;pronoun;noun;adjective;adverb;verb;article;preposition;conjunction;interjection;other
western;adjective, noun;False;True;True;False;False;False;False;False;False;False
wet;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
wetland;noun;False;True;False;False;False;False;False;False;False;False
what;pronoun, adjective, adverb;True;False;True;True;False;False;False;False;False;False
whatever;pronoun, adjective, adverb;True;False;True;True;False;False;False;False;False;False
wheat;noun;False;True;False;False;False;False;False;False;False;False
wheel;noun, verb;False;True;False;False;True;False;False;False;False;False
when;adverb, conjunction, pronoun;True;False;False;True;False;False;False;True;False;False
where;adverb, conjunction;False;False;False;True;False;False;False;True;False;False
wherever;adverb, conjunction;False;False;False;True;False;False;False;True;False;False
whether;conjunction;False;False;False;False;False;False;False;True;False;False
which;adjective, pronoun;True;False;True;False;False;False;False;False;False;False
while;conjunction, noun, verb;False;True;False;False;True;False;False;True;False;False
whisper;verb, noun;False;True;False;False;True;False;False;False;False;False
whistle;noun, verb;False;True;False;False;True;False;False;False;False;False
white;adjective, noun;False;True;True;False;False;False;False;False;False;False
who;pronoun;True;False;False;False;False;False;False;False;False;True
whole;adjective, noun, adverb;False;True;True;True;False;False;False;False;False;False
whom;pronoun;True;False;False;False;False;False;False;False;False;True
whose;adjective, pronoun;True;False;True;False;False;False;False;False;False;False
why;adverb, conjunction, noun, interjection;False;True;False;True;False;False;False;True;True;False
wide;adjective, adverb;False;False;True;True;False;False;False;False;False;False
widely;adverb;False;False;False;True;False;False;False;False;False;False
widespread;adjective;False;False;True;False;False;False;False;False;False;False
width;noun;False;True;False;False;False;False;False;False;False;False
wife;noun;False;True;False;False;False;False;False;False;False;False
wild;adjective, noun, adverb;False;True;True;True;False;False;False;False;False;False
wildlife;noun;False;True;False;False;False;False;False;False;False;False
will;verb, noun, verb, verb;False;True;False;False;True;False;False;False;False;False
willing;adjective;False;False;True;False;False;False;False;False;False;False
win;verb, noun;False;True;False;False;True;False;False;False;False;False
wind;noun, verb;False;True;False;False;True;False;False;False;False;False
windchill;noun;False;True;False;False;False;False;False;False;False;False
windmill;noun;False;True;False;False;False;False;False;False;False;False
window;noun;False;True;False;False;False;False;False;False;False;False
windy;adjective;False;False;True;False;False;False;False;False;False;False
wine;noun, verb;False;True;False;False;True;False;False;False;False;False
wing;noun, verb;False;True;False;False;True;False;False;False;False;False
winner;noun;False;True;False;False;False;False;False;False;False;False
winter;noun, verb;False;True;False;False;True;False;False;False;False;False
wipe;verb, noun;False;True;False;False;True;False;False;False;False;False
wire;noun, verb;False;True;False;False;True;False;False;False;False;False
wisdom;noun;False;True;False;False;False;False;False;False;False;False
wise;adjective, verb;False;False;True;False;True;False;False;False;False;False
wish;verb, noun;False;True;False;False;True;False;False;False;False;False
with;preposition;False;False;False;False;False;False;True;False;False;False
withdraw;verb;False;False;False;False;True;False;False;False;False;False
within;preposition, adverb;False;False;False;True;False;False;True;False;False;False
without;preposition, adverb;False;False;False;True;False;False;True;False;False;False
witness;noun, verb;False;True;False;False;True;False;False;False;False;False
witness;noun;False;True;False;False;False;False;False;False;False;False
witty;adjective;False;False;True;False;False;False;False;False;False;False
wolf;noun, verb;False;True;False;False;True;False;False;False;False;False
woman;noun;False;True;False;False;False;False;False;False;False;False
wonder;noun, verb;False;True;False;False;True;False;False;False;False;False
wonderful;adjective;False;False;True;False;False;False;False;False;False;False
wood;noun, adjective;False;True;True;False;False;False;False;False;False;False
wooden;adjective;False;False;True;False;False;False;False;False;False;False
wool;noun;False;True;False;False;False;False;False;False;False;False
word;noun, verb;False;True;False;False;True;False;False;False;False;False
work;verb, noun, adjective;False;True;True;False;True;False;False;False;False;False
worker;noun;False;True;False;False;False;False;False;False;False;False
workout;noun;False;True;False;False;False;False;False;False;False;False
work–study;noun;False;True;False;False;False;False;False;False;False;False
world;noun, adjective;False;True;True;False;False;False;False;False;False;False
worldwide;adjective;False;False;True;False;False;False;False;False;False;False
worry;verb, noun;False;True;False;False;True;False;False;False;False;False
worse;adjective, adverb, noun;False;True;True;True;False;False;False;False;False;False
worship;verb, noun;False;True;False;False;True;False;False;False;False;False
worst;adjective, adverb, noun;False;True;True;True;False;False;False;False;False;False
worth;preposition, noun;False;True;False;False;False;False;True;False;False;False
worthy;adjective, noun;False;True;True;False;False;False;False;False;False;False
would;verb;False;False;False;False;True;False;False;False;False;False
wound;noun, verb;False;True;False;False;True;False;False;False;False;False
wrap;verb, noun;False;True;False;False;True;False;False;False;False;False
wrath;noun;False;True;False;False;False;False;False;False;False;False
wreck;noun, verb;False;True;False;False;True;False;False;False;False;False
wrinkle;noun, verb;False;True;False;False;True;False;False;False;False;False
wrist;noun;False;True;False;False;False;False;False;False;False;False
write;verb;False;False;False;False;True;False;False;False;False;False
writer;noun;False;True;False;False;False;False;False;False;False;False
writing;noun;False;True;False;False;False;False;False;False;False;False
wrong;adjective, adverb, noun, verb;False;True;True;True;False;False;False;False;False;False
yard;noun, noun;False;True;False;False;False;False;False;False;False;False
yawn;verb, noun;False;True;False;False;True;False;False;False;False;False
yeah;adverb;False;False;False;True;False;False;False;False;False;False
year;noun;False;True;False;False;False;False;False;False;False;False
yearly;adjective;False;False;True;False;False;False;False;False;False;False
yell;verb, noun;False;True;False;False;True;False;False;False;False;False
yellow;adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
yes;adverb, noun;False;True;False;True;False;False;False;False;False;False
yesterday;noun, adverb;False;True;False;True;False;False;False;False;False;False
yet;adverb, conjunction;False;False;False;True;False;False;False;True;False;False
you;pronoun;True;False;False;False;False;False;False;False;False;True
young;adjective, noun;False;True;True;False;False;False;False;False;False;False
your;adjective;False;False;True;False;False;False;False;False;False;False
yours;pronoun;True;False;False;False;False;False;False;False;False;True
yourself;pronoun;True;False;False;False;False;False;False;False;False;True
youth;noun;False;True;False;False;False;False;False;False;False;False
zealot;noun;False;True;False;False;False;False;False;False;False;False
zenith;noun;False;True;False;False;False;False;False;False;False;False
zero;noun, adjective, verb;False;True;True;False;True;False;False;False;False;False
zipper;noun;False;True;False;False;False;False;False;False;False;False
zone;noun, verb;False;True;False;False;True;False;False;False;False;False
